362,287904,150912
363,323749,152973
364,281282,143281
365,614145,218383
366,727817,219951
367,277754,145301
368,238333,143373
369,396015,158819
370,730362,182660
371,265931,148114
372,300232,148711
373,448303,183489
374,289586,168381
375,400417,230696
376,554056,173756
377,335156,182833
378,276755,147910
379,269501,139625
380,269168,152764
381,294789,144695
382,286184,144999
383,247064,141019
384,349018,163898
385,259171,139056
386,473953,184891
387,270484,153561
388,836055,211173
389,384049,152019
390,376289,171581
391,235646,139259
392,499732,182771
393,477617,173027
394,290041,144455
395,402101,142790
396,504427,207670
397,401522,168333
398,331563,147954
399,278756,140149
400,352289,148998
401,501444,182566
402,280479,247289
403,470639,178769
404,456194,194496
405,282284,145636
406,319878,132642
407,529154,202719
408,301189,126912
409,245091,142644
410,287561,154954
411,499097,159825
412,321684,155330
413,245462,131575
414,497602,212999
415,823273,205114
416,688542,219509
417,292240,156131
418,293068,147474
419,634605,209342
420,301562,146383
421,259258,153803
422,407845,174628
423,287152,139705
424,240944,148964
425,329476,143128
426,316795,134850
427,250610,137509
428,382902,157194
429,244149,135008
430,396284,162502
431,285708,170454
432,305934,163320
433,548168,173681
434,520267,204015
435,493947,150540
436,228559,138668
437,660392,235664
438,319925,202544
439,322136,166007
440,266741,149999
441,410399,141122
442,226621,129923
443,234584,152811
444,233303,147669
445,418858,182660
446,318716,140937
447,352739,161464
448,239120,143038
449,326901,296326
450,386248,151335
451,245474,137054
452,367846,158384
453,254298,159845
454,289475,163720
455,402267,184707
456,333507,171492
457,689517,191114
458,297007,154496
459,519274,243657
460,296192,155101
461,450307,161646
462,321298,136892
463,319368,146236
464,744384,274596
465,314091,159919
466,484939,166205
467,399762,193366
468,448042,197500
469,351882,133434
470,275365,138074
471,371118,240262
472,306334,150827
473,457176,159004
474,258070,149063
475,234845,133207
476,297960,147329
477,283627,153607
478,287923,236378
479,367079,177754
480,451230,186128
481,352061,139279
482,295887,149995
483,321244,171151
484,508995,158853
485,294037,137607
486,268468,141213
487,1341969,266569
488,288751,140531
489,247112,137674
490,241398,131102
491,257328,142624
492,419237,173065
493,263550,140544
494,252952,144886
495,298248,141388
496,423702,139880
497,1041536,329405
498,267834,128551
499,289310,160506
500,246848,147061
501,331212,182390
502,437951,172793
503,576091,259429
504,344623,173822
505,314079,142253
506,272953,151750
507,290424,138296
508,629431,440818
509,430554,161111
510,543386,271411
511,388116,167700
512,330250,141364
513,291546,149014
514,330468,256170
515,275630,144615
516,281327,160122
517,457982,184380
518,261792,148765
519,572467,182202
520,651069,195380
521,301027,132799
522,271355,141660
523,263257,155994
524,269735,150094
525,288385,136082
526,483185,184754
527,227921,134833
528,384173,183563
529,441753,189091
530,241511,140902
531,400247,191880
532,446488,190435
533,332786,181957
534,457176,155165
535,304125,133095
536,467917,157476
537,447320,160075
538,323928,195177
539,323884,203728
540,357470,137711
541,296747,148419
542,834636,320192
543,421449,165241
544,318481,146654
545,473972,172182
546,308786,145852
547,333455,147561
548,274187,140371
549,394165,195766
550,285613,153195
551,385569,158464
552,370317,169880
553,506995,175852
554,437152,204649
555,324767,150444
556,252281,138023
557,461903,164419
558,357927,148720
559,632139,227061
560,385160,164435
561,251720,147562
562,312663,198653
563,273267,178151
564,378554,140521
565,242874,136219
566,424240,196671
567,330623,143314
568,267269,142878
569,294222,195345
570,1061195,354741
571,312720,133004
572,564355,233300
573,340747,148941
574,420785,163937
575,304311,145261
576,517736,169991
577,405760,192802
578,288682,152270
579,263651,148639
580,321000,169267
581,560778,209579
582,283618,140666
583,240795,151432
584,272540,163696
585,430473,167930
586,328920,165973
587,270012,141555
588,260911,134021
589,313054,200986
590,350920,164648
591,445811,201340
592,375691,157377
593,293745,147826
594,288219,136678
595,327742,171632
596,310967,146806
597,540436,216569
598,428159,206254
599,692141,227780
600,560481,255883
601,333059,140333
602,326153,143036
603,265937,145421
604,277563,216773
605,279649,166996
606,300098,170111
607,276003,178277
608,363302,141659
609,350914,162652
610,609959,204593
611,666396,191624
612,273439,133244
613,300696,133255
614,255679,148938
615,287496,135989
616,247000,147816
617,283072,132659
618,404969,169835
619,260306,144280
620,263435,192607
621,643054,175099
622,290335,169855
623,788292,287903
624,355891,139082
625,404116,173817
626,324158,146986
627,317994,160394
628,302647,131419
629,292751,146603
630,257439,151617
631,279975,139642
632,284270,161382
633,669633,298873
634,262262,137227
635,354766,145513
636,275681,139298
637,279196,129792
638,631094,227153
639,327940,146045
640,259461,145510
641,400822,159667
642,327061,212900
643,843675,328820
644,307726,155203
645,308151,147107
646,245916,159662
647,336324,266147
648,304351,144417
649,411702,151620
650,295887,156649
651,350441,158541
652,567911,212739
653,249549,146997
654,414566,187815
655,414484,163628
656,263852,134277
657,287561,164107
658,346655,145887
659,398875,151318
660,410639,229112
661,456216,203015
662,352562,159739
663,282263,182717
664,322018,138142
665,321564,155464
666,406869,166614
667,314085,144449
668,262342,140109
669,284131,155371
670,316737,173390
671,618427,208169
672,471456,161424
673,254569,142297
674,364005,145309
675,357203,167741
676,386544,167510
677,397957,163485
678,322860,148385
679,293679,152413
680,289007,139218
681,264360,137212
682,288321,149797
683,288666,143505
684,358287,146438
685,361152,404303
686,284097,147400
687,762534,197476
688,396295,169650
689,331133,151980
690,315584,188135
691,358206,140813
692,426333,168205
693,280019,169319
694,731884,267090
695,369176,137439
696,426278,264638
697,498523,183181
698,346328,209412
699,556042,178884
700,296790,141827
701,311840,140599
702,271040,145841
703,246068,141663
704,457662,186737
705,267798,140739
706,623662,269164
707,281127,130650
708,505697,164920
709,253517,159910
710,555849,209130
711,281789,150431
712,396272,155898
713,394170,148475
714,277416,137678
715,326550,154748
716,414815,198014
717,488275,198397
718,681184,197444
719,391211,193469
720,355708,181567
721,295344,150643
722,306040,195812
723,319139,139817
724,355532,148235
725,257907,138166
726,360944,154963
727,477301,182625
728,247154,136862
729,446084,204974
730,593347,188300
731,452032,169778
732,360345,148373
733,268151,145413
734,340738,145987
735,1725083,363756
736,294643,148742
737,293454,151657
738,343365,138005
739,435939,208441
740,307869,137912
741,608470,192227
742,287773,151289
743,331647,198909
744,537819,163321
745,263866,145749
746,274639,129940
747,310998,145982
748,250617,138592
749,299380,154893
750,388303,171365
751,371478,151997
752,302164,203536
753,255133,134808
754,278368,191468
755,339006,201977
756,476008,146148
757,514581,236432
758,498611,190118
759,808678,312234
760,308249,161025
761,409396,188018
762,415571,161861
763,398157,152289
764,388102,158211
765,350687,158410
766,595118,188486
767,295199,130791
768,253867,124334
769,342261,158476
770,288555,135664
771,503019,188173
772,357030,157572
773,317616,143376
774,279750,139111
775,254342,153325
776,326344,156093
777,364426,164826
778,276673,138122
779,474639,151685
780,294541,147880
781,619262,207469
782,429847,161061
783,344898,169784
784,287623,191716
785,502598,215526
786,368605,145955
787,428590,151782
788,301943,156496
789,370781,236913
790,458702,155044
791,288216,134888
792,323125,223760
793,306637,143910
794,314821,160943
795,286698,148962
796,428821,164602
797,264457,142206
798,313894,144257
799,346949,174280
800,387574,162052
801,289242,1129311
802,359112,147383
803,331595,144776
804,399123,163913
805,424414,193226
806,468955,214754
807,284342,154276
808,278538,159956
809,385769,172177
810,247465,133499
811,519045,211548
812,329238,147370
813,451828,246931
814,398247,144460
815,288665,155811
816,281115,139433
817,321213,205720
818,339874,178042
819,343123,132625
820,496562,275813
821,344336,152149
822,289720,172856
823,271306,147136
824,245481,138802
825,406913,316503
826,378018,180509
827,309358,148800
828,325263,147440
829,308222,157956
830,339472,134682
831,340412,149394
832,300621,154648
833,237128,131014
834,488795,183546
835,396256,180178
836,299182,153982
837,272564,180142
838,393250,232603
839,246869,139086
840,345477,177118
841,307039,211157
842,338754,165975
843,337794,157439
844,1381149,123423
845,315984,144602
846,370944,148277
847,362099,157520
848,326764,152809
849,307723,146031
850,326051,154740
851,390349,168517
852,366826,150685
853,259171,135454
854,350980,142833
855,310141,147679
856,253528,142431
857,260586,174205
858,307927,149183
859,251694,135944
860,283354,173331
861,722004,229574
862,261175,156313
863,496314,168720
864,246084,135066
865,245593,152212
866,280211,144499
867,292636,133823
868,283637,155358
869,306025,148102
870,278749,190009
871,370347,164436
872,375690,153137
873,239156,133216
874,434072,173478
875,848261,331117
876,538485,266845
877,741511,247207
878,295286,139374
879,362614,144785
880,723554,291061
881,278784,157598
882,637373,250802
883,280484,172689
884,440996,159748
885,259206,149733
886,330739,142557
887,589374,215054
888,469340,195464
889,248138,130824
890,533068,180351
891,298606,142878
892,279259,140414
893,266548,143781
894,342621,156516
895,245368,139773
896,337993,215822
897,405779,184225
898,374913,161691
899,302921,153275
900,341020,155556
901,546303,226644
902,286744,140236
903,408748,163534
904,286164,134483
905,342001,153938
906,644185,208228
907,294903,142397
908,262828,147788
909,291303,217654
910,335031,144742
911,324027,165883
912,279780,153455
913,463448,178999
914,327781,134034
915,289744,145304
916,237644,148240
917,492273,184436
918,294989,162781
919,1068515,358666
920,363178,181978
921,319432,156246
922,286754,137993
923,308733,142816
924,282636,139712
925,265446,157515
926,265850,147319
927,345530,154897
928,735654,204317
929,401768,162603
930,254008,145992
931,495756,226852
932,263721,136539
933,603529,284611
934,342439,140385
935,369864,161781
936,277704,154033
937,298501,161722
938,283398,152818
939,457806,272209
940,848494,239650
941,263749,152367
942,908383,282776
943,525832,181225
944,267991,141923
945,370194,149472
946,495881,164183
947,249040,147200
948,258904,136122
949,418260,144119
950,309320,179782
951,276677,153545
952,314146,139900
953,350782,149571
954,269538,154685
955,344481,153191
956,333196,171012
957,398491,148822
958,687364,226371
959,367927,173665
960,317324,276289
961,326124,156149
962,407265,147774
963,378349,173949
964,294520,152426
965,320032,138387
966,275924,157269
967,335469,204239
968,385694,163308
969,349148,146978
970,343376,156953
971,447809,176013
972,289886,139585
973,361760,168663
974,312615,133240
975,283854,139838
976,287609,143952
977,754802,230028
978,280684,145359
979,429136,161707
980,347767,203577
981,273521,155225
982,355558,143435
983,588593,214467
984,406693,152591
985,349373,157873
986,436633,209595
987,336100,148103
988,555895,168443
989,349396,298313
990,323597,147022
991,337412,199979
992,280931,191651
993,488619,170184
994,269155,139610
995,375681,155571
996,390690,154860
997,470792,177084
998,426056,210616
999,262648,142231
1000,423751,169294
1001,340701,159356
1002,314770,139084
1003,292222,134389
1004,246370,157886
1005,346249,160208
1006,346601,159380
1007,441007,217251
1008,436718,163409
1009,267461,139506
1010,252137,154971
1011,387942,167715
1012,317809,139402
1013,334422,169412
1014,295105,234300
1015,311175,160524
1016,317627,149991
1017,285277,176509
1018,417982,159556
1019,419966,172700
1020,294541,141933
1021,443776,188739
1022,278907,158211
1023,311847,141606
1024,265375,157177
1025,273079,135606
1026,591857,231683
1027,249287,144926
1028,259077,150443
1029,288047,146012
1030,512378,211995
1031,274320,165853
1032,254433,144500
1033,303616,147372
1034,232872,139296
1035,409037,185989
1036,559030,176697
1037,292337,158454
1038,496225,164193
1039,360129,142416
1040,246118,138944
1041,259045,128776
1042,235739,143279
1043,249216,143654
1044,257040,176638
1045,276579,234950
1046,494760,199376
1047,567963,164392
1048,458655,220791
1049,257843,159194
1050,322603,164027
1051,270144,136530
1052,285454,154984
1053,562301,243318
1054,304232,146168
1055,225732,140030
1056,541358,207194
1057,311751,147137
1058,421208,173161
1059,283251,191190
1060,309093,126723
1061,258649,277211
1062,291421,155450
1063,463519,161959
1064,247743,139108
1065,365450,183189
1066,351966,176738
1067,224666,139719
1068,283526,134490
1069,275296,138560
1070,362556,186826
1071,522324,140072
1072,362522,149017
1073,297693,160987
1074,666872,260898
1075,244517,139675
1076,324446,146380
1077,362965,163456
1078,432750,198546
1079,267186,143275
1080,411831,143564
1081,248089,143804
1082,290929,151132
1083,334776,148975
1084,338256,153237
1085,290011,141314
1086,337552,183767
1087,305480,153489
1088,619727,218578
1089,277097,129470
1090,246805,144533
1091,264581,139764
1092,313940,151950
1093,264136,139712
1094,269477,146086
1095,331047,130227
1096,252775,136054
1097,239288,141059
1098,247519,159959
1099,238111,141644
1100,277088,164875
1101,502373,224713
1102,347162,149196
1103,394502,179935
1104,265741,143896
1105,260096,136397
1106,242143,145046
1107,434976,153205
1108,252350,140683
1109,297321,163700
1110,744984,280368
1111,267959,154656
1112,244784,140655
1113,377013,170131
1114,349755,206267
1115,281209,142679
1116,237282,139934
1117,525582,207942
1118,341835,141222
1119,495018,146287
1120,246072,150997
1121,389651,210956
1122,264937,128396
1123,339614,142724
1124,287210,141378
1125,273222,146092
1126,245692,146724
1127,256942,150488
1128,232997,147068
1129,302056,214511
1130,316438,150988
1131,321329,134878
1132,453981,200242
1133,290754,196416
1134,361115,131183
1135,286713,140998
1136,223329,141453
1137,328219,158653
1138,343015,159750
1139,300463,130801
1140,557587,198091
1141,373277,150185
1142,256269,135754
1143,393112,166744
1144,264193,150126
1145,273518,141114
1146,419287,205248
1147,389752,183965
1148,253048,131726
1149,337291,142716
1150,492656,168418
1151,244550,131076
1152,363987,143727
1153,382846,142383
1154,331907,154510
1155,326215,135771
1156,342090,161502
1157,386859,205783
1158,613508,189456
1159,572313,188577
1160,578102,222375
1161,243850,144822
1162,299593,148931
1163,293396,137176
1164,279525,155241
1165,299139,148009
1166,311331,148244
1167,272121,141029
1168,360365,169021
1169,279164,179581
1170,229205,135999
1171,238752,146154
1172,242235,153529
1173,228761,134523
1174,237273,133208
1175,279844,129589
1176,277032,141083
1177,377145,181603
1178,344105,166910
1179,527957,203730
1180,373305,157842
1181,392210,161593
1182,254829,144695
1183,259836,146393
1184,546632,240183
1185,532701,223953
1186,2258697,394421
1187,476222,167583
1188,232830,136736
1189,301460,152765
1190,307866,140642
1191,311709,138408
1192,841388,398020
1193,554098,213887
1194,512457,196502
1195,278693,148288
1196,439672,169797
1197,422436,219117
1198,803930,166729
1199,269388,138023
1200,241450,135922
1201,337054,179648
1202,287829,151642
1203,265922,145603
1204,264321,141748
1205,255651,159735
1206,275998,145820
1207,243100,133905
1208,389960,267120
1209,291553,138200
1210,344136,142879
1211,272298,204486
1212,697078,237455
1213,243408,136095
1214,250194,144303
1215,296157,163031
1216,366418,151849
1217,266289,162184
1218,580380,197987
1219,594316,207725
1220,257492,156812
1221,281076,133628
1222,281565,142687
1223,433953,233547
1224,395898,153745
1225,464742,189786
1226,490534,228113
1227,423501,197436
1228,440737,188732
1229,393544,152847
1230,361522,203079
1231,801533,287236
1232,597744,182431
1233,648145,301147
1234,325277,162349
1235,327751,137129
1236,237236,132031
1237,287335,138991
1238,243615,129133
1239,315019,141423
1240,250740,137481
1241,317763,160385
1242,250303,176018
1243,369610,272971
1244,360120,178862
1245,306451,152898
1246,293480,132578
1247,262708,162762
1248,284617,133345
1249,479031,213930
1250,336361,183775
1251,263346,137064
1252,325185,150237
1253,273871,149739
1254,599408,295416
1255,398121,222161
1256,302875,155092
1257,437886,157685
1258,267917,140929
1259,247326,140435
1260,266585,134871
1261,582262,227961
1262,448424,185983
1263,254769,134646
1264,254587,152498
1265,681728,337277
1266,411961,192824
1267,383667,178655
1268,337455,147142
1269,294388,198476
1270,584482,175828
1271,235285,148687
1272,363513,139219
1273,308490,158899
1274,250994,130264
1275,260879,181976
1276,729878,238903
1277,263583,140722
1278,378485,148999
1279,246175,137412
1280,216388,137081
1281,380936,196461
1282,296209,148801
1283,274915,171781
1284,226620,129376
1285,238188,144543
1286,251227,133947
1287,230712,131857
1288,243019,145356
1289,242041,132801
1290,362325,198457
1291,377367,206871
1292,425949,162345
1293,361372,165000
1294,294809,163034
1295,519614,255601
1296,408272,173657
1297,632298,202457
1298,341139,152695
1299,239137,145801
1300,432613,189123
1301,497953,213447
1302,347144,146519
1303,456184,215378
1304,233287,136474
1305,294974,128892
1306,369744,335812
1307,278995,145897
1308,336176,143000
1309,359805,181922
1310,251270,136258
1311,278949,133257
1312,312243,144104
1313,329375,190061
1314,323284,161802
1315,273970,186583
1316,462559,149234
1317,551172,163948
1318,250266,144313
1319,292739,167342
1320,302246,157161
1321,284327,133581
1322,400091,161138
1323,345922,178399
1324,310564,135833
1325,289594,143590
1326,318784,152701
1327,259560,139291
1328,494015,166393
1329,295782,184954
1330,367665,153202
1331,377693,179667
1332,287977,148470
1333,296798,147641
1334,239911,155388
1335,305190,139075
1336,307771,142707
1337,557641,214814
1338,302785,160908
1339,446988,146374
1340,374811,151052
1341,315975,145744
1342,271413,142846
1343,230232,134382
1344,241234,145175
1345,298754,159452
1346,700684,1313918
1347,443744,143389
1348,233018,153250
1349,365365,145091
1350,320147,132357
1351,226596,141057
1352,467437,187533
1353,288278,176790
1354,389329,148113
1355,316233,140262
1356,271697,173201
1357,342223,165566
1358,314251,132438
1359,251410,145677
1360,243047,125587
1361,233014,141921
1362,263079,137481
1363,255051,148544
1364,249859,180150
1365,286401,154000
1366,230353,159945
1367,435683,161783
1368,344709,177011
1369,259438,135618
1370,242867,138750
1371,295738,146959
1372,555089,186009
1373,407311,141243
1374,423863,193334
1375,250270,129338
1376,582984,253694
1377,257217,129532
1378,268704,289494
1379,353393,151352
1380,310403,139970
1381,313749,145488
1382,263311,150022
1383,448438,158674
1384,211125,124723
1385,294978,132938
1386,255508,153281
1387,368616,150310
1388,259099,147406
1389,221081,142817
1390,229434,141456
1391,362282,179466
1392,312025,133441
1393,352710,177480
1394,356333,158097
1395,331799,130930
1396,333169,185959
1397,411055,198101
1398,271138,156643
1399,245574,141649
1400,471514,222447
1401,473338,226660
1402,552234,213182
1403,266689,156838
1404,842702,291807
1405,431240,226928
1406,430854,222019
1407,1501123,549736
1408,620437,285099
1409,524581,190265
1410,442964,166403
1411,322946,145152
1412,430347,227013
1413,354082,186901
1414,402309,171455
1415,620161,212680
1416,267909,206143
1417,291636,152345
1418,1326783,692080
1419,506727,341034
1420,563212,303624
1421,567081,209025
1422,605559,301203
1423,937531,322193
1424,300811,161450
1425,584434,191827
1426,295540,172692
1427,298216,214477
1428,427809,264368
1429,521634,178163
1430,454890,191072
1431,313753,160342
1432,301319,232118
1433,365557,151963
1434,387177,217689
1435,366845,242407
1436,423725,227456
1437,338639,206032
1438,254660,164178
1439,512420,220707
1440,1644335,874280
1441,785672,339792
1442,344559,244777
1443,553116,417746
1444,747881,303839
1445,417346,188355
1446,365467,226169
1447,290392,191965
1448,470062,224082
1449,962173,404813
1450,962974,529704
1451,549456,381100
1452,424053,334753
1453,405262,318815
1454,571265,371541
1455,521904,289338
1456,439790,414030
1457,731157,619238
1458,593282,372419
1459,925323,571820
1460,476165,265873
1461,389243,386610
1462,468505,362417
1463,508198,305680
1464,464424,210426
1465,515127,425068
1466,551769,315285
1467,450074,287684
1468,600124,308993
1469,541199,407704
1470,494027,309524
1471,366807,316896
1472,723751,569305
1473,383346,247633
1474,293108,202180
1475,433564,314007
1476,476403,278843
1477,337113,238826
1478,397541,232957
1479,1709279,601694
1480,1270589,572569
1481,709570,403454
1482,490543,231283
1483,382566,185465
1484,265244,283028
1485,515920,202096
1486,299676,185640
1487,383634,198030
1488,513647,402142
1489,390961,199582
1490,459841,207620
1491,261892,140327
1492,552063,348799
1493,253045,214935
1494,334762,346267
1495,356901,159771
1496,423708,195565
1497,826115,336808
1498,442831,286582
1499,444365,155892
1500,363357,172726
1501,309606,153697
1502,262457,144938
1503,256528,148808
1504,324114,150552
1505,230874,133462
1506,306519,161841
1507,245086,162635
1508,251098,144851
1509,323622,180095
1510,415230,186690
1511,254280,138526
1512,441461,188435
1513,1014220,353470
1514,392630,175674
1515,294869,135846
1516,372763,167578
1517,240800,137983
1518,241748,150592
1519,351577,212210
1520,617850,213356
1521,476326,228506
1522,284453,137489
1523,615326,150785
1524,294135,158073
1525,840780,256724
1526,266907,139332
1527,293759,157181
1528,433411,226705
1529,297461,150499
1530,286722,171071
1531,342451,247247
1532,317028,139673
1533,302624,176211
1534,349942,165410
1535,325892,149043
1536,263620,146558
1537,474912,195171
1538,493012,164990
1539,254317,141335
1540,307751,262188
1541,314610,178398
1542,268427,145684
1543,280620,155883
1544,299853,145777
1545,364369,133377
1546,247960,137707
1547,369196,163033
1548,381759,158675
1549,217259,150599
1550,316177,136234
1551,300460,169758
1552,1160995,445687
1553,286888,164850
1554,374426,168586
1555,333839,206205
1556,371945,174242
1557,438105,370197
1558,958147,285207
1559,324030,149341
1560,253175,140360
1561,264850,152262
1562,454544,220231
1563,309598,166525
1564,282999,200121
1565,314743,159418
1566,338131,167373
1567,293839,138090
1568,270823,150190
1569,314953,166929
1570,326463,153949
1571,274797,169204
1572,1011399,380811
1573,350628,195013
1574,404612,267473
1575,326314,234473
1576,512897,178115
1577,428123,155985
1578,444912,181785
1579,264743,132629
1580,255868,138503
1581,355489,209051
1582,252370,171277
1583,281868,142942
1584,591566,209828
1585,291676,161044
1586,375596,149270
1587,336367,171310
1588,480674,223213
1589,283466,136612
1590,553223,184111
1591,841570,210281
1592,291148,137320
1593,246015,150385
1594,328360,137504
1595,312517,158327
1596,282413,162485
1597,451329,371976
1598,331687,160535
1599,422322,211957
1600,1108806,379383
1601,229400,153629
1602,469162,189134
1603,279078,148179
1604,269060,142340
1605,336433,156491
1606,333825,167806
1607,370217,167497
1608,263331,132652
1609,254074,159107
1610,487760,227300
1611,249892,143696
1612,252581,148920
1613,387791,145732
1614,321983,164773
1615,271677,145371
1616,379592,160185
1617,313197,224599
1618,329819,151968
1619,409149,261677
1620,369619,169129
1621,313175,144826
1622,406962,183015
1623,302628,184561
1624,414696,167226
1625,594693,258090
1626,315555,189604
1627,518226,169687
1628,258531,195640
1629,471680,178710
1630,301398,171299
1631,474990,278778
1632,462368,162948
1633,327136,188757
1634,426164,207621
1635,850249,224638
1636,562849,189641
1637,497137,172020
1638,263333,166793
1639,310858,141184
1640,316680,147272
1641,322285,140222
1642,310497,184645
1643,350034,172628
1644,230211,141797
1645,295237,141142
1646,285494,157159
1647,381924,147289
1648,374521,170170
1649,312784,188385
1650,315075,151329
1651,288074,132092
1652,299853,136901
1653,238827,127730
1654,364029,156637
1655,248261,130150
1656,500044,169990
1657,268533,140327
1658,336575,161808
1659,475630,189368
1660,331653,186581
1661,424356,153937
1662,253471,136610
1663,564044,263627
